"","V1","V2","V3","V4","V5"
"1",17.6496147050824,0.392863837307236,-0.102813586324937,-0.894323778960076,-0.947342971181987
"2",17.6768073282881,0.0636087853734529,0.0291235308765885,-0.794336257063623,-1.77013277008294
"3",17.789525143532,0.256322372162425,0.138626028022205,-0.669345503559635,-1.4014824746568
"4",17.6508197242092,0.304133262035716,0.1707479821047,-0.626797193857733,-0.807878332025405
"5",17.3869337573669,0.381397442627465,0.144795371265588,-0.804775964212394,-0.72498873901212
"6",17.5373201311667,0.322672390903689,0.207475284898091,-0.323723205482254,-0.6489623204822
"7",17.7378371319089,0.352196574830206,0.220180144434539,-0.506513213947677,-1.29117804811819
"8",17.6468578223619,0.468701983995204,0.11999947567548,-0.751080817788991,-1.21935661278639
"9",17.6926951300054,0.27678262662175,-0.0793621411085346,-0.75094672855492,-1.13248385084471
"10",17.5984965428174,0.333995076618404,0.115892511624034,-0.509012679432746,-1.37888342883137
"11",17.6057452891693,0.361720653745378,0.11968017470886,-0.533691787640455,-0.993834126422028
"12",17.6824941671432,0.240339385154604,0.0184967543362832,-0.586032693186529,-1.06894721004072
"13",17.689677866415,0.556879111834039,0.441975217958984,-0.396816986411999,-1.36170517510251
"14",17.5717081687751,0.467876187758479,0.0932652596339051,-0.491416787454574,-0.908557079414489
"15",17.5331362317955,0.526674857788699,0.0190217388529703,-0.618923469658035,-1.00045347282363
"16",17.3836567893571,0.392602911583883,0.259971562025144,-0.247303425948253,-0.842008389408861
"17",17.7110636970681,0.170430073295279,-0.184325458750518,-0.785853384250425,-1.26784060821905
"18",17.6031863228026,0.33748948604822,0.160509031985812,-0.113265381104104,-0.839995887992164
"19",17.6833973793867,0.434552813821841,0.0293912023470985,-0.552715847234697,-1.1179408765025
"20",17.8096236466779,0.379875824806997,-0.121674641246788,-0.598119151297921,-1.20034778518185
"21",17.8490731452655,0.45051105838599,-0.0823966072810325,-0.485993881453353,-1.0496250026172
"22",17.5063947622348,0.402860289601829,-0.160723001141481,-0.824130922800298,-1.47682544434612
"23",17.5839991688705,0.359538782783011,0.0898241950171296,-0.985750566586521,-1.10398267802688
"24",17.7726930095088,0.292236922854716,-0.024569492440855,-0.44624094937028,-1.12003282600507
"25",17.7097709105464,0.332946734578763,0.0589493906470044,-0.584442905222262,-0.989660101240675
"26",17.4949840054509,0.460875073090931,0.209489904148249,-0.19305072547257,-0.842260568915098
"27",17.6261906687707,0.382688062979597,0.0096317636652068,-0.535637012135276,-1.34100509010989
