"","V1","V2","V3","V4","V5"
"1",17.6496147050824,0.377893240320627,-0.126733856332332,-0.967847755456317,-0.919150670484679
"2",17.6768073282881,0.0324565251504773,0.134604598472346,-0.76810576733482,-1.64072841775351
"3",17.789525143532,0.233629971584128,0.0327241188165466,-0.655365570680478,-1.46062789012603
"4",17.6508197242092,0.311604402131558,0.18613359841775,-0.623444400326355,-0.750899709290261
"5",17.3869337573669,0.323144175973651,0.1694252795989,-0.605577896686804,-0.627757050761202
"6",17.5373201311667,0.349768798750831,0.210196296206595,-0.281131283385004,-0.683776697729339
"7",17.7378371319089,0.331192885120458,0.25322973663527,-0.646010119090864,-1.22640061550363
"8",17.6468578223619,0.473053329305891,0.0988510800774892,-0.737176449990169,-1.38762072902576
"9",17.6926951300054,0.23689763318356,0.0342521780880446,-0.810585398383519,-1.17187851216588
"10",17.5984965428174,0.345670257446868,0.163890665514762,-0.385113228739582,-1.34064832799084
"11",17.6057452891693,0.353399360385601,0.121118453907059,-0.537310946540557,-1.04654946780028
"12",17.6824941671432,0.213471573716194,-0.0512257558761336,-0.413683780799454,-1.04078382862467
"13",17.689677866415,0.557635031469389,0.536376094088834,-0.348193751728999,-1.28996664586838
"14",17.5717081687751,0.462151623028823,0.0911123060409064,-0.470587541531591,-0.903004318072499
"15",17.5331362317955,0.540097727878634,-0.0386028211213136,-0.532013292595737,-1.04593441732441
"16",17.3836567893571,0.410701922338861,0.285090869416914,-0.229548488746908,-1.08819116678
"17",17.7110636970681,0.192498141969676,-0.234304768832154,-0.821275081458995,-1.16254998604832
"18",17.6031863228026,0.349370378109477,0.305408207000596,0.0125133994358133,-0.759292048447276
"19",17.6833973793867,0.433952317596503,0.0465949613480772,-0.556460136561418,-0.9525372346464
"20",17.8096236466779,0.379659564500541,-0.197765924364178,-0.580474796574086,-1.21844055633883
"21",17.8490731452655,0.460503901207966,-0.0787510908007861,-0.406803725177153,-0.945914345075796
"22",17.5063947622348,0.400768150425462,-0.154299996026282,-0.857047574418481,-1.46864621042036
