"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"outtmp",17.8127443735396,0.645430894248153,0.809155771920558,0.593438863697955,-0.355698882790566,0.185985212831206,-0.707875184477505,-1.13796659489752,-2.1049519703184,-1.09486211607312
"outtmp",17.6044034653508,0.790771445941605,0.877325696250633,0.655232549122165,0.22207191283473,0.198347093303196,-0.844394271139532,-1.47415269072123,-1.90802351813789,-1.96179237149864
"outtmp",17.5208907704487,0.519733396463611,0.938275310579284,0.070180175720546,-0.454875100246604,0.0864229042192646,-0.69384677501533,-1.09471665217748,-1.16137323550187,-0.818216994679772
"outtmp",17.6544045626617,0.785235834593263,1.05463800268317,0.587155491002975,0.241882398756237,0.00928968887307283,-0.645834046867452,-1.37762489291507,-1.41881508431718,-1.02118430163989
"outtmp",17.8213187121201,0.646951287592496,1.06453205382961,0.0935612761002062,-0.452842547091288,-0.24581231572438,-0.918594657754937,-1.2142561734167,-1.15546851988231,-1.34594373707719
"outtmp",17.6001597726207,0.558866107875466,0.916297993272163,0.384322217257797,-0.843338769628992,-0.0694205312724056,-0.474261669803755,-1.0393431067986,-1.40183404821776,-1.06719701278705
"outtmp",17.6250152266243,0.692835014934515,1.03775094363055,0.770507146319662,0.00594477373105825,0.0640606522734623,-0.624404021481255,-1.23068594508966,-2.35147620730266,-1.96678727108356
"outtmp",17.5615674939427,0.643746477669549,1.20724865992321,0.818304205001958,0.537075716283834,0.152207160071637,-0.328938624396038,-1.16691890041073,-1.74454993983131,-1.63032104573484
"outtmp",17.6276108750624,0.760413864053141,0.780823881749736,0.363344230818787,-0.0214541792393698,0.149631437333215,-0.631175826288815,-1.11835551301395,-1.67538773079158,-1.43525329985896
"outtmp",17.5930724958753,0.78053187570396,1.15443317857593,0.591605589757724,-0.0749649796112669,0.110359800032977,-0.706981737843209,-1.59295904594223,-1.94537938173743,-2.22103396979697
"outtmp",17.3807035697084,0.465988151013748,0.840122849279673,0.505436369629059,-0.510015184090149,0.384338315664221,-0.55454024505752,-1.03026789436243,-1.85178035829357,-0.950221746519953
"outtmp",17.5788116981094,0.846211803899238,1.13763150579029,0.475335016935124,-0.786744067399411,0.192683879347786,-0.747243465557231,-1.32897839887994,-1.69586231088746,-0.414039593696869
"outtmp",17.7896459924698,0.592436163325334,1.20623948857049,0.860913898001817,0.0311406026914618,-0.023783713403216,-0.531772972048284,-1.7062131834926,-2.42716312731905,-1.73423366568072
"outtmp",17.7457281979734,0.912736019075252,0.924539843192801,0.163482388606466,-0.64613368856226,-0.303995477734007,-0.521281938453864,-0.762582751060687,-1.22570135380034,-0.197000673178803
"outtmp",17.6149815299888,0.635104740386828,1.02486562195512,0.478689178654602,-0.415595590431172,-0.0181755296975779,-0.495082789379291,-1.12809891152802,-1.52108876101662,-0.61494285050127
"outtmp",17.5335705278893,0.68077208143171,0.984410160023169,0.39985906403051,0.324363175066932,0.0203726950639214,-0.594958331132909,-1.04268276225727,-1.42728785392182,-1.89108776982891
"outtmp",17.4291535458352,0.713427924548096,1.08734895972847,0.326034338662015,0.0358741926429004,0.131892389246902,-0.568113380269905,-1.33347397995742,-1.89314363770437,-1.72401886585627
"outtmp",17.6614941366849,0.711705512807095,0.97967455432793,0.723554683880512,-0.131387388797911,-0.0359147006434708,-0.39088512391672,-1.15748592520115,-2.00135590757582,-1.73280265368909
"outtmp",17.6495454216044,0.856241834414655,0.955888459123577,0.62824406189645,0.355423799814095,-0.0138924904689829,-0.687914688841179,-1.14572048961248,-1.93626684313013,-1.65686109208391
"outtmp",17.830177151554,0.64068200657957,0.895710697173491,0.591925966964619,0.269163814909646,-0.252266358397297,-0.53906793931325,-1.23012318335358,-2.15403041796782,-1.63132683363529
