,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90
153,17.726236903,0.7220892029,0.8989333308,0.8458525001,0.6503476019,-0.0223118605,-0.5856180414,-0.8765944508,-2.0513379723,-1.594482479,17.726236903,0.7153109177,0.5899410019,0.4930819022,0.1067070034,-0.0223118605,-0.5939759224,-0.7472614831,-1.8436140717,-1.7440963443,17.726236903,0.7189423127,0.6254985729,0.54252004,0.0634728683,-0.0223118605,-0.5884570591,-0.7524718981,-1.8985256214,-1.7423281041,17.726236903,0.6870201532,0.5910654421,0.1654118952,-0.3729026463,-0.0223118605,-0.5410460289,-0.7137795368,-1.4790058289,-1.2056894391,17.726236903,0.7040373274,0.6219673457,0.2346148742,-0.3165013795,-0.0223118605,-0.5599575756,-0.6804993969,-1.4873512112,-1.210834665,17.726236903,0.6870277493,0.621591788,0.1957398198,-0.6820282314,-0.0223118605,-0.5410752412,-0.7821716662,-1.635899932,-1.0076323237,17.726236903,0.7045594184,0.6700090819,0.3745220682,-0.3439556631,-0.0223118605,-0.5610940597,-0.7520778376,-1.6620173031,-1.1182153654,17.726236903,0.6708387167,0.6141247506,0.1940050548,-0.6450054211,-0.0223118605,-0.5158772614,-0.762979697,-1.6425570799,-1.0996031552,17.726236903,0.7015203138,0.6796314291,0.3843263994,-0.3205153013,-0.0223118605,-0.547199302,-0.7500492829,-1.6611266094,-1.1058762961
154,17.8231617996,0.7398167122,1.0949779857,0.4026710835,0.2750688869,-0.2070065395,-0.445339997,-1.2347372017,-1.6499192763,-1.7221030724,17.8231617996,0.634287487,0.8291378252,-0.0125603466,-0.0907974748,-0.2070065395,-0.4462576101,-1.1381392642,-1.4550667614,-1.8358195567,17.8231617996,0.6195795877,0.8065882017,0.0001105214,-0.0862824377,-0.2070065395,-0.4435644906,-1.1129422356,-1.4602119577,-1.830236542,17.8231617996,0.5979199707,0.8079863629,-0.0497038957,-0.4331779905,-0.2070065395,-0.3934888608,-1.1003682458,-1.3754890081,-1.3588165886,17.8231617996,0.5639017317,0.7643224217,-0.1148381377,-0.4613243786,-0.2070065395,-0.3545238674,-1.0585309041,-1.3072386073,-1.3248944044,17.8231617996,0.6004734202,0.7918450229,-0.1550736891,-0.4763242756,-0.2070065395,-0.4001770714,-1.1140323297,-1.3060436764,-1.4302899801,17.8231617996,0.5703848297,0.7738057849,-0.1153289455,-0.3371046405,-0.2070065395,-0.3681161159,-1.0879358894,-1.2804933833,-1.4484775074,17.8231617996,0.5964464883,0.7778625136,-0.2144326103,-0.5552401828,-0.2070065395,-0.3780171712,-1.1102520457,-1.250284262,-1.3587540365,17.8231617996,0.5693472381,0.7760627365,-0.0649707518,-0.2404898002,-0.2070065395,-0.3514572775,-1.0922079918,-1.3027183625,-1.5651353752
155,17.5493838,0.7618687872,1.4612659309,1.4213600153,0.9121708503,-0.161588531,-0.3336387147,-1.1556057917,-2.3890073998,-1.7137132258,17.5493838,0.5731153763,1.1544295081,0.9929085895,0.1782793708,-0.161588531,-0.4413287594,-1.1856311543,-2.217832317,-1.1857623185,17.5493838,0.5636390326,1.1808745022,1.0080868654,0.1706333579,-0.161588531,-0.4380616819,-1.2070669117,-2.2271271253,-1.1777073523,17.5493838,0.5713473408,1.1999404663,1.0347699045,0.3881574596,-0.161588531,-0.3949773834,-1.3070886351,-2.3654195439,-1.5209134134,17.5493838,0.5698574362,1.24047266,1.0147189504,0.3963009977,-0.161588531,-0.3986662729,-1.3497562402,-2.3794613843,-1.5226564694,17.5493838,0.5599738153,1.1359750843,0.9587598552,0.1557304831,-0.161588531,-0.356563484,-1.2662056545,-2.3675808461,-1.6153158337,17.5493838,0.5545108974,1.1868798392,1.0303293529,0.3214256087,-0.161588531,-0.3556773694,-1.2776045285,-2.3824679871,-1.6456716367,17.5493838,0.5404357873,1.0908324367,0.9265400617,0.1349818082,-0.161588531,-0.3529223533,-1.2363187038,-2.3559388238,-1.5978395401,17.5493838,0.5461147207,1.1892978099,1.0330115381,0.3267743693,-0.161588531,-0.3555177766,-1.2615052878,-2.3317346521,-1.5910869421
156,17.2313605097,0.9069231774,1.2340363941,1.0217851237,0.6838112764,0.3766303648,-0.6891551201,-1.2210472268,-1.8281213551,-1.5614556775,17.2313605097,0.8507387317,0.9942308766,0.6894230241,0.4629397812,0.3766303648,-0.7249735133,-1.2319464935,-1.8015028677,-1.7999236405,17.2313605097,0.8362077313,1.0252730857,0.7202441097,0.4600850439,0.3766303648,-0.724857647,-1.2519829185,-1.8253670559,-1.8144034807,17.2313605097,0.8361863457,1.0103091533,0.7799987323,0.4322393454,0.3766303648,-0.7012256773,-1.2400976261,-1.9304010064,-1.7790761741,17.2313605097,0.8274759602,1.0476386067,0.8162379796,0.442492477,0.3766303648,-0.7216161923,-1.3016501256,-2.0111826876,-1.8012587584,17.2313605097,0.8300028477,0.9512866031,0.6838167979,0.1336685586,0.3766303648,-0.688756532,-1.1769536385,-1.8572610071,-1.6424685905,17.2313605097,0.8230983956,1.011201805,0.8356870049,0.4143031598,0.3766303648,-0.7118195484,-1.2407276478,-2.0118519336,-1.8046869387,17.2313605097,0.8219229458,0.9408324744,0.6772983376,0.1315515614,0.3766303648,-0.6922388669,-1.1691163986,-1.8716763153,-1.6183784614,17.2313605097,0.8124673791,1.0381859251,0.8593400681,0.4982781448,0.3766303648,-0.6856989482,-1.2738239558,-2.0029772454,-1.8895909043
157,17.5519768939,0.7921281246,1.2052271999,0.8246272699,0.4490696918,0.1430507618,-0.2890004605,-1.2046150155,-1.9818805718,-1.9858519822,17.5519768939,0.6329731458,0.9400708772,0.5470872706,0.151521037,0.1430507618,-0.3576384428,-1.1458882545,-1.8592282065,-1.9553166258,17.5519768939,0.6277443999,0.935063405,0.5501472605,0.160128849,0.1430507618,-0.3561945909,-1.1463591635,-1.8617574536,-1.9560645607,17.5519768939,0.5931620889,0.9390405989,0.4995839398,0.1622977498,0.1430507618,-0.2572809576,-1.0835897758,-1.704659106,-1.8425399819,17.5519768939,0.5971142488,0.9311938201,0.5154913355,0.1748490221,0.1430507618,-0.2873187368,-1.0956761147,-1.7529834174,-1.8712148572,17.5519768939,0.5929843021,0.9078658653,0.4009396057,0.0196304726,0.1430507618,-0.2539526601,-1.1026487593,-1.7275266277,-1.7733092988,17.5519768939,0.6021023503,0.9293236542,0.5243245797,0.1296994991,0.1430507618,-0.293039395,-1.1155294232,-1.7968106502,-1.8092284832,17.5519768939,0.5869460804,0.9086753011,0.3380979408,-0.0029940874,0.1430507618,-0.2461018445,-1.104107712,-1.6376430594,-1.7498270878,17.5519768939,0.6183333512,0.9438476985,0.5407801379,0.1328419189,0.1430507618,-0.3149100284,-1.1435100078,-1.8245483115,-1.8076625512
158,17.5609621729,0.596724241,1.4258832574,0.9411845139,0.7209929366,0.0595277158,-0.1284075091,-1.0009474096,-1.6438395147,-1.4388119901,17.5609621729,0.5073560712,1.0693976229,0.5291605776,0.2681792779,0.0595277158,-0.1411166273,-0.8655450558,-1.4237860131,-1.4635478984,17.5609621729,0.5148216054,1.0734878867,0.5293299755,0.2685565334,0.0595277158,-0.1449590653,-0.8609284968,-1.4260200001,-1.4655399948,17.5609621729,0.5218989361,1.2215695395,0.7078583933,0.3064065657,0.0595277158,-0.1765802157,-1.1166925308,-1.7564273136,-1.4997937476,17.5609621729,0.5699678192,1.2499487127,0.7301282829,0.3357903071,0.0595277158,-0.2578292946,-1.163752288,-1.8061599666,-1.5479580172,17.5609621729,0.5245480656,1.1686627182,0.6980111349,0.3518607607,0.0595277158,-0.1822261192,-1.0992869697,-1.8459489152,-1.6413520962,17.5609621729,0.5704836836,1.2396060628,0.8352443386,0.5120589953,0.0595277158,-0.259480884,-1.1684298698,-1.9202572836,-1.7082636545,17.5609621729,0.5271476592,1.15234645,0.6718626101,0.3030638076,0.0595277158,-0.1826707911,-1.0854421983,-1.8275108807,-1.5927258047,17.5609621729,0.589168022,1.2593414854,0.8527454395,0.5123365241,0.0595277158,-0.2835218386,-1.176465428,-1.9174440822,-1.676121346
159,17.7192476274,0.8264907626,1.1221258811,0.7410145295,0.2694300877,0.2326872822,-0.774979747,-0.8479224208,-1.3761500009,-1.5661982655,17.7192476274,0.7277837641,0.8282619568,0.323285598,-0.1813014752,0.2326872822,-0.8078348485,-0.8794205665,-1.2175416364,-1.4825225115,17.7192476274,0.7316879201,0.8316467326,0.3125724388,-0.1993583123,0.2326872822,-0.8051596338,-0.8760891357,-1.2059294701,-1.464169256,17.7192476274,0.7302223805,0.798925436,0.4472220581,-0.3841822717,0.2326872822,-0.8096364737,-0.8436983433,-1.4876736587,-1.2659762523,17.7192476274,0.7090560432,0.788607472,0.4794945814,-0.4121704194,0.2326872822,-0.7527364985,-0.864898341,-1.6304937649,-1.2335885601,17.7192476274,0.7289420569,0.7792716889,0.3491154832,-0.5179332459,0.2326872822,-0.8084946446,-0.8499925008,-1.4873879967,-1.3657426,17.7192476274,0.7092830596,0.8047392673,0.4908212463,-0.3375620058,0.2326872822,-0.755112722,-0.848880106,-1.5943016131,-1.4140213022,17.7192476274,0.7445541547,0.7583900938,0.3696012545,-0.5263569671,0.2326872822,-0.8210401669,-0.8214576265,-1.5273516918,-1.3724772999,17.7192476274,0.6842916934,0.8123733295,0.5029346292,-0.3178148957,0.2326872822,-0.729486644,-0.8383931312,-1.5526570759,-1.3886038828
160,17.9904235015,0.8026329421,0.7644732762,0.4499943594,-0.6219146193,-0.757305477,-0.3555928968,-0.532527344,-1.0435979914,0.104938752,17.9904235015,0.6923951599,0.4236979041,0.1879031797,-1.2108939551,-0.757305477,-0.3943611063,-0.427900038,-0.9996271947,0.4334210026,17.9904235015,0.7098375873,0.4526557386,0.1805436991,-1.2478269022,-0.757305477,-0.3904526175,-0.4373885076,-1.0003717721,0.4704540621,17.9904235015,0.6684836735,0.471321847,0.1019758902,-1.2302028634,-0.757305477,-0.3494179437,-0.5165853684,-0.9229751827,0.4023124581,17.9904235015,0.6991145576,0.501275327,0.1414453249,-1.2303574371,-0.757305477,-0.3742057322,-0.5150230908,-0.9558731987,0.4167807262,17.9904235015,0.6724546946,0.406009142,0.0428532879,-1.1926251817,-0.757305477,-0.3591052331,-0.4664646418,-0.9732260333,0.2044350668,17.9904235015,0.7005849875,0.4648814991,0.226781775,-1.04009479,-0.757305477,-0.3841180663,-0.4648689841,-1.0779308024,0.1316830696,17.9904235015,0.6903706205,0.4162909372,0.0317740616,-1.2328081793,-0.757305477,-0.3730386664,-0.4821537244,-0.9683143271,0.2132363267,17.9904235015,0.6934598013,0.4816501205,0.2678442172,-1.0343685254,-0.757305477,-0.3880142824,-0.4825335515,-1.109204902,0.1790849391
161,17.8214936965,0.8107719179,1.1071907813,0.7528385869,0.2891712716,-0.1726629759,-0.356962721,-0.4717793079,-1.1674540669,-1.1409598173,17.8214936965,0.7324131757,0.8071721643,0.3153512835,-0.205221923,-0.1726629759,-0.3911901266,-0.4686609609,-1.1234270032,-1.0280562769,17.8214936965,0.7241562756,0.8195121189,0.3114984967,-0.2013556933,-0.1726629759,-0.3996369577,-0.4752362306,-1.1243163386,-1.0351796134,17.8214936965,0.7188245903,0.918017777,0.4501638134,-0.1729026405,-0.1726629759,-0.3611091903,-0.6789444737,-1.21973121,-1.0448775608,17.8214936965,0.6946607259,0.9234854142,0.4164217186,-0.1778345127,-0.1726629759,-0.3464612453,-0.6852273728,-1.1942409833,-1.0434809279,17.8214936965,0.712868511,0.8972533962,0.3209136093,-0.2755828865,-0.1726629759,-0.3482321017,-0.6720619985,-1.1329681164,-1.0419627208,17.8214936965,0.686859832,0.9304598461,0.4104825061,-0.1371653229,-0.1726629759,-0.3308647547,-0.6860871237,-1.1831556558,-1.0943049704,17.8214936965,0.7165958526,0.8893729091,0.3227005018,-0.2825665846,-0.1726629759,-0.3651890978,-0.657737262,-1.1360486754,-1.0533703933,17.8214936965,0.724051403,0.9399232296,0.4632999639,-0.0773467195,-0.1726629759,-0.3923324227,-0.6804026995,-1.2194066152,-1.151086964
162,17.6555168264,1.0224327649,1.1792679959,0.6908240647,-0.3648624741,-0.5132330122,-0.6186167645,-0.5739687086,-0.7935229248,-0.1145737096,17.6555168264,0.8174615274,0.6870824128,0.112563409,-1.0148085352,-0.5132330122,-0.6392276831,-0.3004328534,-0.4404602479,0.0515194447,17.6555168264,0.8402071157,0.6625636493,0.1186572874,-1.0017568338,-0.5132330122,-0.6183730195,-0.2759306695,-0.4417372077,0.0457901275,17.6555168264,0.8615461825,0.7440156226,0.2189292818,-0.9371503043,-0.5132330122,-0.7148741154,-0.449591679,-0.5564060121,0.1962088502,17.6555168264,0.8934170548,0.7459858539,0.2653053233,-0.9173114826,-0.5132330122,-0.7204948973,-0.4494759441,-0.613218532,0.1859067285,17.6555168264,0.8666438211,0.7502744697,0.2370799955,-1.1476373447,-0.5132330122,-0.7207124627,-0.5350056603,-0.6516176785,0.2208820953,17.6555168264,0.9069062175,0.8107039935,0.2952198562,-1.0400412898,-0.5132330122,-0.7480783306,-0.5777995986,-0.6849065853,0.1850042555,17.6555168264,0.83734161,0.7327029731,0.2270256453,-1.182814317,-0.5132330122,-0.6912745905,-0.5204161306,-0.6542384544,0.2433198478,17.6555168264,0.8957892837,0.8176062332,0.2915708541,-1.0375417331,-0.5132330122,-0.7423061886,-0.5785549331,-0.6454510184,0.2025408316
163,17.6522117447,0.806793448,1.3643308648,1.1051324709,0.4860840635,-0.1424423209,-0.5482143678,-1.1001528668,-1.9436658401,-1.210936461,17.6522117447,0.6915889936,1.0814915602,0.8349520116,0.2744794769,-0.1424423209,-0.6213977232,-1.0280756229,-1.9161620253,-1.4397734448,17.6522117447,0.7006982566,1.0652657505,0.8349390356,0.2802789703,-0.1424423209,-0.6187652626,-1.0174289801,-1.9224796371,-1.4357171756,17.6522117447,0.638599252,0.980165522,0.7525452288,-0.0153588068,-0.1424423209,-0.5094882148,-0.8804871927,-1.8646614093,-1.078748137,17.6522117447,0.6612496268,1.0035141844,0.7917997072,0.0116253733,-0.1424423209,-0.5289539913,-0.9043955353,-1.8960996337,-1.1055679721,17.6522117447,0.6307327492,0.9795865011,0.6681432059,-0.1567169385,-0.1424423209,-0.496806688,-0.9631663872,-1.8223404289,-1.1142243201,17.6522117447,0.6491438305,1.0367200387,0.7786380785,-0.0064220532,-0.1424423209,-0.5102405103,-0.9962392135,-1.8629742427,-1.1459976933,17.6522117447,0.6225442065,0.9704201312,0.6786130126,-0.1673223776,-0.1424423209,-0.4962079202,-0.9694833749,-1.8510550485,-1.1507135214,17.6522117447,0.6808483943,1.0857649829,0.8251318849,0.0800742453,-0.1424423209,-0.5535966132,-1.0585805281,-1.9016957613,-1.2312686354
164,17.6825175995,0.9299076521,1.5378787706,0.9298439365,0.19703525,0.0699686188,-0.6024205431,-1.2199309991,-1.6231052202,-1.3406117625,17.6825175995,0.7742405847,1.1949286327,0.686401799,-0.0320049688,0.0699686188,-0.6189749973,-1.1959910423,-1.6792479755,-1.5743607251,17.6825175995,0.7560644587,1.1742274285,0.6906364103,-0.0335306191,0.0699686188,-0.6213071265,-1.1674350338,-1.668054335,-1.5501009146,17.6825175995,0.7266987732,1.2053691993,0.6029461266,-0.152389608,0.0699686188,-0.5223667904,-1.2063418399,-1.4583987197,-1.2550640952,17.6825175995,0.701965226,1.1507479054,0.5788982459,-0.1715913386,0.0699686188,-0.4982887584,-1.1603843603,-1.3960483911,-1.2432013268,17.6825175995,0.7385550605,1.1866387378,0.5404204005,-0.3990195933,0.0699686188,-0.5448726907,-1.2073048617,-1.4723032265,-1.0938821698,17.6825175995,0.7125448317,1.1493298949,0.6096995416,-0.2560414672,0.0699686188,-0.5231684118,-1.1516523483,-1.453593804,-1.1301405879,17.6825175995,0.7437120872,1.1980950581,0.5326143593,-0.4507210182,0.0699686188,-0.5572947523,-1.2241881224,-1.4746613049,-1.0532261957,17.6825175995,0.7061345527,1.1569266461,0.6543191791,-0.2275337877,0.0699686188,-0.4961482925,-1.1443675307,-1.4855247596,-1.1366748209
165,17.5815295467,0.9823748146,1.5881036299,1.0025645022,0.3501637663,0.1446683653,-0.7167479949,-1.5729852526,-2.0664114976,-1.7982044854,17.5815295467,0.8463872213,1.148798537,0.5798905151,-0.3451702762,0.1446683653,-0.7488285626,-1.3268009779,-1.809740327,-1.4058977846,17.5815295467,0.8526794631,1.1649310951,0.6071369911,-0.3117575887,0.1446683653,-0.7469472541,-1.3497107206,-1.8421432428,-1.4318776864,17.5815295467,0.7968284846,1.0964679879,0.6296782453,-0.366227739,0.1446683653,-0.6464846457,-1.2171554473,-1.7890862573,-1.1841671484,17.5815295467,0.8071750434,1.0867643518,0.5730742737,-0.3657337002,0.1446683653,-0.6522058028,-1.2052661463,-1.7286302175,-1.1898151362,17.5815295467,0.7984220335,1.0900667532,0.5879994759,-0.3064570075,0.1446683653,-0.6473763768,-1.2614336346,-1.8256733796,-1.4569440526,17.5815295467,0.8082956787,1.1080309977,0.6478411782,-0.1719909526,0.1446683653,-0.6525742337,-1.2502321901,-1.8324568842,-1.51220997,17.5815295467,0.7924056162,1.073100914,0.5792357554,-0.2981264593,0.1446683653,-0.6329519371,-1.2514130891,-1.8283804598,-1.4807992977,17.5815295467,0.8171921855,1.1138038301,0.650852194,-0.1557742621,0.1446683653,-0.6619756481,-1.2437513527,-1.8159926956,-1.4916429294
166,17.7805895007,0.7106305346,1.0537358581,1.2213081341,0.7037975711,-0.2182811429,-0.3187866271,-0.7049051207,-2.1368481952,-1.4614491027,17.7805895007,0.5610126716,0.8500767352,1.0269625604,0.4984333126,-0.2182811429,-0.3233298326,-0.7438724183,-2.1190546702,-1.4964942324,17.7805895007,0.5617378496,0.8963955908,1.0445575166,0.5019629852,-0.2182811429,-0.3227429067,-0.7714401993,-2.1344688512,-1.517676783,17.7805895007,0.5924624724,0.8248714828,0.8047215157,0.3498091517,-0.2182811429,-0.3871925827,-0.7080115937,-1.8170650523,-1.187692225,17.7805895007,0.5706439304,0.8183406428,0.7987564065,0.3610000476,-0.2182811429,-0.3400218435,-0.6645460272,-1.8844911335,-1.2000642647,17.7805895007,0.5899060367,0.7828158857,0.5916206154,-0.0891075561,-0.2182811429,-0.3887510611,-0.699156781,-1.6618711626,-0.9138860253,17.7805895007,0.5669701006,0.7896829147,0.7301402458,0.1879677869,-0.2182811429,-0.3394638137,-0.6462872266,-1.7709235396,-0.9913739123,17.7805895007,0.591159566,0.8179405939,0.6418511024,-0.0799807352,-0.2182811429,-0.3898246422,-0.7333884823,-1.7212013974,-0.9224661625,17.7805895007,0.5679730257,0.808725169,0.7854439868,0.2430016749,-0.2182811429,-0.3253087398,-0.6487546435,-1.821746361,-1.0417497563
167,17.4457614202,0.8956973833,1.3934491037,0.7766357348,-0.1782658071,0.4680816464,-0.470798525,-1.2255596474,-1.5526654186,-0.9581917776,17.4457614202,0.734451092,1.0611720316,0.4569010073,-0.7203957288,0.4680816464,-0.462878099,-1.3176499183,-1.6615935587,-0.8175463285,17.4457614202,0.7384087262,1.0102388888,0.4450113454,-0.6739901178,0.4680816464,-0.4656918895,-1.2675036188,-1.5974099067,-0.8142918038,17.4457614202,0.6730944145,0.9222612493,0.3064968118,-0.5548936957,0.4680816464,-0.3666449171,-1.0722485177,-1.4196646118,-1.0573203537,17.4457614202,0.6908156348,0.8882821915,0.310239679,-0.5411403526,0.4680816464,-0.3954769415,-1.0482188498,-1.4158315401,-1.0722363256,17.4457614202,0.6811422832,0.9064372303,0.2481813916,-0.6655783796,0.4680816464,-0.3843141774,-1.04765843,-1.3866729674,-1.0258754093,17.4457614202,0.6937026632,0.8722404656,0.3784236508,-0.4776678546,0.4680816464,-0.4038639808,-1.0045411897,-1.4676315012,-1.106861865,17.4457614202,0.6784782819,0.8944018143,0.2501441818,-0.6708148272,0.4680816464,-0.39475663,-1.0359954881,-1.4060652501,-1.053823242,17.4457614202,0.7015456399,0.878529464,0.3865249441,-0.4294656461,0.4680816464,-0.4051475067,-1.0007815534,-1.4583224713,-1.1423639351
168,17.5743489063,0.8328128178,1.6037808895,1.0603051731,0.9153535592,-0.0869041018,-0.2610129941,-1.2957302292,-2.0553789565,-1.5966408522,17.5743489063,0.7314521011,1.20155323,0.619790896,0.5119036961,-0.0869041018,-0.2886593995,-1.1721215114,-1.9255438368,-1.5187377512,17.5743489063,0.7380901142,1.1993236257,0.624695756,0.5220616488,-0.0869041018,-0.2868468965,-1.1787096541,-1.9413460343,-1.52411009,17.5743489063,0.7193284668,1.2369148395,0.6609912725,0.7163445368,-0.0869041018,-0.258688034,-1.2562657903,-1.9648681884,-1.7817385583,17.5743489063,0.7198838745,1.2300647624,0.5885973616,0.6807100603,-0.0869041018,-0.2437626206,-1.2364524335,-1.8183600235,-1.7265351087,17.5743489063,0.7238143287,1.1778421916,0.5727301653,0.4327032654,-0.0869041018,-0.2660450413,-1.2024562523,-1.9009468366,-1.5681682383,17.5743489063,0.7245623455,1.186271968,0.6146834889,0.5837008903,-0.0869041018,-0.2518608011,-1.1735245587,-1.8506388291,-1.6169733949,17.5743489063,0.7262391072,1.1698982137,0.5637708625,0.4346706449,-0.0869041018,-0.272661096,-1.2122588342,-1.914200581,-1.6327024911,17.5743489063,0.7303954508,1.186777946,0.630032416,0.5703465748,-0.0869041018,-0.2494832834,-1.1626010793,-1.851535299,-1.5575037083
169,17.4131759204,0.7557494105,1.9088059065,1.5019054008,0.4493461765,0.0449209786,-0.2817265141,-1.4196733162,-1.9394679095,-1.2207005223,17.4131759204,0.5368665939,1.4058086558,0.9732152979,-0.0415941049,0.0449209786,-0.2653358179,-1.243123897,-1.7042397823,-1.0182356179,17.4131759204,0.5747234825,1.3610997323,0.93264775,-0.0124135861,0.0449209786,-0.263840806,-1.2262117489,-1.6772527768,-1.0284549098,17.4131759204,0.5734104534,1.3868375152,0.9531884938,-0.2055003728,0.0449209786,-0.3160620058,-1.2606377032,-1.6493062727,-0.7563131841,17.4131759204,0.6125408425,1.3677279265,1.070859323,-0.1344978663,0.0449209786,-0.3245357246,-1.2823167069,-1.801591502,-0.8137585251,17.4131759204,0.5785369478,1.3582257731,0.8371221829,-0.4809734685,0.0449209786,-0.3395044751,-1.2622035,-1.62765403,-0.6954004442,17.4131759204,0.6206346838,1.3906108704,1.129018391,-0.1349885278,0.0449209786,-0.364778366,-1.3265211624,-1.9250048378,-0.8875903833,17.4131759204,0.5696879691,1.346216493,0.7935891725,-0.5292295936,0.0449209786,-0.3296659212,-1.2469444116,-1.6039903931,-0.6803199462,17.4131759204,0.621024926,1.394396961,1.1532959216,-0.1271434248,0.0449209786,-0.3832971579,-1.3431809268,-1.9325904788,-0.8610238074
170,17.6110789219,0.8354937962,1.3095977192,0.8162922177,0.2037563077,-0.1539328621,-0.3988988326,-0.9471261303,-1.4385879487,-1.676623797,17.6110789219,0.6412914921,1.0752792772,0.5501912074,-0.1660162223,-0.1539328621,-0.4520568483,-1.0336298831,-1.5495517754,-1.8792734831,17.6110789219,0.6386146405,1.0788144338,0.5428803815,-0.1683525176,-0.1539328621,-0.4526397749,-1.0352191485,-1.5386876178,-1.8865272072,17.6110789219,0.6275112831,1.0952786465,0.5636520135,-0.2894886594,-0.1539328621,-0.4216580555,-1.0696425827,-1.492363427,-1.601312558,17.6110789219,0.6152025533,1.0814818751,0.5606005,-0.2819965672,-0.1539328621,-0.3978207022,-1.0379207053,-1.4620007086,-1.6000652698,17.6110789219,0.6320378824,1.0046834037,0.3904045756,-0.4924513272,-0.1539328621,-0.4272488849,-1.0054347987,-1.3206510509,-1.3738847831,17.6110789219,0.6203202728,1.0156635965,0.4797345295,-0.3665853047,-0.1539328621,-0.4084608201,-0.9677272211,-1.321423711,-1.3846046553,17.6110789219,0.6185211628,1.0050712893,0.3717597396,-0.5012902408,-0.1539328621,-0.4359219816,-1.0129001288,-1.3299204031,-1.3732337499,17.6110789219,0.6082788235,1.0235311757,0.5371396332,-0.3287980563,-0.1539328621,-0.41172134,-0.9751762596,-1.3676605091,-1.4164933684
171,17.600995028,0.7648245417,1.4800620194,1.0164019345,-0.2436842078,0.1794992798,-0.8190385799,-1.6752019073,-2.050679493,-0.6178051642,17.600995028,0.6298771615,1.0817820576,0.6548739453,-0.4423208334,0.1794992798,-0.8565951666,-1.5633282724,-1.8974882064,-0.677647532,17.600995028,0.6311208636,1.0937106243,0.653873562,-0.4532639507,0.1794992798,-0.8564018309,-1.5713299639,-1.8918894222,-0.6790685791,17.600995028,0.5714028466,0.9952304856,0.7353813399,-0.2305248417,0.1794992798,-0.7573670352,-1.4990079175,-2.0181293324,-1.0752273915,17.600995028,0.5769189942,1.0002076685,0.7400195906,-0.2252368726,0.1794992798,-0.769640352,-1.5079686546,-2.0068853738,-1.0871258327,17.600995028,0.567092858,0.9972008673,0.6984012449,-0.4116961456,0.1794992798,-0.7427764756,-1.5354270229,-2.0375684581,-0.8278806508,17.600995028,0.570421941,1.0164863867,0.7485719922,-0.371997306,0.1794992798,-0.7513069822,-1.5272821729,-2.0578835104,-0.8429432338,17.600995028,0.5714481014,1.003705639,0.6676720623,-0.4259637166,0.1794992798,-0.778726364,-1.5863653842,-2.018747503,-0.8510737524,17.600995028,0.5766417174,1.009773677,0.7774115087,-0.3111240811,0.1794992798,-0.7849128465,-1.5117624773,-2.0761415075,-0.885714878
172,17.5978183789,0.7356334309,0.9702769832,0.5827250425,0.0108868024,0.1617290396,-0.5208320931,-0.5660720119,-1.3478311374,-1.0017255231,17.5978183789,0.5689449147,0.7007524207,0.4562660949,-0.4684643949,0.1617290396,-0.5611471025,-0.5835515997,-1.428369907,-1.0526695996,17.5978183789,0.5777900015,0.6617441865,0.4720056169,-0.4716441215,0.1617290396,-0.5615139877,-0.5575101738,-1.4451712593,-1.0478915498,17.5978183789,0.6011501164,0.8017163023,0.4964013706,-0.4279028518,0.1617290396,-0.6459251702,-0.7428929741,-1.49371103,-1.2377115132,17.5978183789,0.6102057985,0.8136313928,0.5061059583,-0.4321875134,0.1617290396,-0.6484434753,-0.8007733352,-1.5938705006,-1.2432772257,17.5978183789,0.6074801772,0.7802061061,0.3473883739,-0.6242271515,0.1617290396,-0.6547204104,-0.7497293328,-1.4018768623,-1.149669092,17.5978183789,0.6144694725,0.8073102726,0.4790347704,-0.4288548261,0.1617290396,-0.6552342651,-0.7779978234,-1.5339712387,-1.2415565496,17.5978183789,0.618957919,0.7553036014,0.3039219759,-0.6949475093,0.1617290396,-0.650598039,-0.7560444545,-1.3809219712,-1.0858913303,17.5978183789,0.6135621346,0.806747998,0.4923873193,-0.412131528,0.1617290396,-0.6713020612,-0.7593199239,-1.5087588894,-1.2344065989
