"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",17.6280321432818,0.700135630319267,0.965725296142953,0.568999324774914,-0.160857992672128,0.00513754432274283,-0.539351475659725,-1.09033697362835,-1.67414562549519,-1.25087633428419
"2",17.628270217929,0.697223438158399,0.960822988082935,0.563805443405954,-0.166336563210145,0.00187332924964423,-0.540449917123269,-1.08724769889411,-1.67138479937135,-1.23909046212976
"3",17.6346222579443,0.696804407763366,0.967391843282652,0.570787164443583,-0.162148443633708,-0.000927277111404834,-0.539762954170129,-1.09557091448825,-1.67985504535583,-1.25501220249371
"4",17.626250170323,0.699276044422447,0.965366809177233,0.575108148743855,-0.152546664684149,0.000105812856446619,-0.539717219208423,-1.09182182428981,-1.68500877735108,-1.25209940445221
"5",17.6272371885429,0.698606154493188,0.95945649888742,0.570004856593346,-0.162361569581151,0.00419655702638977,-0.534480194968673,-1.07729648346069,-1.67650430064757,-1.24585423308805
"6",17.6370642703933,0.692798387004562,0.956460213303973,0.563318264440888,-0.164612311181656,-0.00924522133091088,-0.52658737517973,-1.07491054767901,-1.66390046351505,-1.24686720116524
"7",17.6267073633008,0.698505059051445,0.965336458007606,0.574118873702631,-0.160066532598304,0.000121430616786711,-0.534816834616873,-1.0927996951446,-1.67981166175511,-1.24682239526108
"8",17.6319916568153,0.697212199989224,0.959812864061039,0.562099295325016,-0.156274232249139,-0.00300019137329244,-0.536832050140628,-1.08042983401825,-1.66707711741318,-1.25281685698431
"9",17.6332809968274,0.696636671130488,0.96213866714773,0.57445671727843,-0.161900851426491,-0.00311603157822304,-0.535675997951024,-1.08649659840549,-1.68118567376968,-1.25524857181043
"10",17.6322027192519,0.696314330521645,0.95435708625849,0.564981076033753,-0.162033774340777,0.00114512336657313,-0.537701701463863,-1.07953725776833,-1.66952836712916,-1.25142513652302
