"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",17.8127443735396,0.642707062664903,0.762645431339353,0.550570857203391,-0.657389285904226,0.185985212831208,-0.719538807026683,-1.08473682913011,-2.0890546291756,-0.580699453331879
"2",17.6044034653508,0.838314179831139,0.86335521726351,0.886550761560635,0.337389450670873,0.198347093303197,-0.963111220335659,-1.36828707502917,-2.00509503615444,-2.1958991371172
"3",17.5208907704487,0.475058539372634,0.960293006516464,0.0315042793098647,-0.371112523621123,0.0864229042192643,-0.556998907173745,-1.095279862729,-1.10546389544949,-1.03613587227656
"4",17.6544045626617,0.843849266983036,1.11408063479161,0.616616209855992,0.261930067618321,0.00928968887307198,-0.810788410242043,-1.54078259005424,-1.60786887617498,-1.15063644260275
"5",17.8213187121201,0.671947886935629,1.1086307243062,0.394278987068841,-0.362397788059104,-0.245812315724379,-0.899036699210247,-1.35211779872469,-1.72865308360641,-1.71509943060045
"6",17.6001597726207,0.536931181572127,0.921520796867171,0.277203849304373,-1.01396836650143,-0.069420531272404,-0.451178283456996,-1.01732004921493,-1.20664158067932,-0.715459134853048
"7",17.6250152266243,0.6862792356769,0.912773937808549,0.478659927608706,-0.402640715085701,0.0640606522734649,-0.570766689649802,-1.0393815459017,-1.9702957548664,-1.60021213035955
"8",17.5615674939427,0.642066380826156,1.20658654540994,0.65229331476331,0.686299480476931,0.152207160071637,-0.352985426916464,-1.14263143631279,-1.45167660431551,-1.69510974246201
"9",17.6276108750624,0.796654833318752,0.718665807882397,0.60095819271524,0.170799898429174,0.149631437333215,-0.713240728840227,-1.13897057953198,-2.03116404090569,-1.9996335304447
"10",17.5930724958753,0.839436042543973,1.13549740450089,0.641767080012998,0.338211779781323,0.110359800032978,-0.860018617812225,-1.60372908755437,-2.02416591395164,-3.05910258694008
"11",17.3807035697084,0.433762967968163,0.878054968217447,0.212654226501514,-0.662094010578022,0.384338315664221,-0.451353333204143,-1.11282208524879,-1.49065889938333,-0.636419137823121
"12",17.5788116981094,0.769514922405985,1.0312519859865,0.414133123623135,-0.699133518980281,0.192683879347786,-0.646264702929607,-1.12540541693562,-1.5703599951279,-0.577162539349508
"13",17.7896459924698,0.602707272462116,1.32208920444142,1.11038168738199,-0.100472247687134,-0.0237837134032153,-0.557771671817375,-1.79544841997802,-2.684104234836,-1.44405184698898
"14",17.7457281979734,0.861411365944075,0.97351108176925,0.202553079918622,-1.14699795511141,-0.303995477734004,-0.401222890676747,-0.785326636417695,-1.24946087348743,0.558238505343372
"15",17.6149815299888,0.558730091919129,0.946332966591703,0.451944546293308,-0.193657728173456,-0.0181755296975797,-0.35850390819262,-1.04207504631881,-1.48979305168426,-0.773210790295164
