"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",17.7897547822737,0.711414248692466,0.706931047664821,0.330037700023922,-0.561638575617362,-0.0561232118223834,-0.500472687226014,-1.16579704782451,-2.03274949146598,-2.03426197188357
"2",17.6875405472662,0.541749554877704,0.759597612955803,0.176476459303251,0.298299431024536,-0.199410761747457,-0.164318198442558,-0.999362740098131,-1.44431624133602,-2.44777591301056
"3",17.7857165585347,0.940639248527816,1.09231477372337,0.627169270435168,-0.215289808070446,-0.0209071239317066,-0.676042508657014,-1.60760353970156,-2.2439718029694,-1.26775256977506
"4",17.6214064343171,0.887784068964133,0.863548094323551,0.286540147672308,0.305942297323081,0.0337639680997003,-0.719139344632957,-1.01203324235756,-1.4721675188948,-1.65158125290714
"5",17.5740051488364,0.348880395030205,0.892013335156374,0.036847136452334,-0.200391339532569,0.261603374603497,-0.482142406361489,-1.59193856290937,-1.65635456658576,-1.99834381641805
"6",17.8273159720055,0.709906371220942,0.987104784245924,0.376203572667115,0.22692669690594,-0.346691971327545,-0.584662767324786,-1.37736954047372,-1.34599191924686,-1.20951925976705
"7",17.7591674402028,0.635464061260263,0.489824048800852,0.237322642946407,0.374457622827961,-0.194571213250635,-0.231667637482691,-0.388290861850002,-0.967178763814211,-1.5722981592399
"8",17.7684947815781,0.492573349408677,0.871715137145881,0.0631997006660485,-0.465912408433937,-0.106259219112045,-0.354741906730937,-1.11758784885036,-1.53998399676212,-0.982227467688016
"9",17.7198682399501,0.523779556062203,0.564961874489425,0.53634921653076,-0.383878935548322,-0.0614130340133916,-0.352157658387813,-1.23374828278801,-2.11344757270715,-1.17875149189458
"10",17.7674772630022,0.63274749582406,0.742615551411575,0.586189111156093,-0.340696125350978,0.087761398151264,-0.543524674455915,-0.991896938299954,-2.18901160451719,-1.49174550822375
"11",17.4536250663703,0.469216569283743,0.633692644919297,0.750646473979717,-0.00296120806584431,0.217050305782733,-0.439957632850351,-1.04996927149915,-2.08830143592351,-1.56342938741773
"12",17.7478982921183,0.673702997976664,0.298463202718162,-0.218567909288641,-0.614518751029785,-0.362098277916747,-0.562454924758613,-0.454122263953801,-1.04643907631075,-0.541590504657028
"13",17.4137587083709,0.726843485946537,1.42769177741053,0.812897700911312,-0.375911491439935,0.0934803905372138,-0.161548702353565,-1.11109993297457,-1.48584213417654,-0.407076330189633
"14",17.8453617224473,0.604734089157671,0.72767224517314,0.196259252047543,-0.20957615330194,-0.0169606847783571,-0.4275586851084,-0.711070264126613,-1.22071489267487,-1.2331361204611
"15",17.8245835158228,0.673858872773143,0.689020544275592,0.124020886312685,-0.273478179408338,-0.383271822160393,-0.420337796807366,-0.873628491474709,-1.37260697663017,-1.42891906555293
"16",17.8478984553651,0.540476063984187,0.775775640809248,0.117684559801406,-0.668838478700563,-0.321244756201224,-0.619367981342252,-1.05751587754066,-1.28704826454673,-0.5813191901095
"17",17.4044022649755,0.771058687425592,0.341721256067564,0.0208060654239109,-0.56575866196831,0.372332844554761,-0.639390338082266,-0.985299319730607,-1.76402933996648,-1.11271407929767
"18",17.6733387158438,0.787993659489227,1.14400470704005,0.838632616020314,0.115207787786618,-0.183545751486694,-0.776540500346567,-1.48361398641079,-2.04981867512398,-1.21383623475595
"19",17.7428891983407,0.522775389732882,0.544536168825513,0.0399301785127259,0.0761438264477854,-0.0692352050370031,-0.486025999743121,-0.731502512210719,-1.28866034868355,-1.82464102152034
"20",17.8406626595798,0.549940468936985,0.87795097516706,0.0708174102172288,-0.746291827109368,-0.30806028985743,-0.0786398257594219,-0.653049894860779,-0.848696601458336,-0.347905202402895
"21",17.6197557171456,0.878929922368571,1.02272083968978,0.715048181371287,0.341295887015942,-0.0654262817862881,-0.388432653168253,-0.829543868705254,-1.63572228040765,-1.76361136379002
"22",17.4340805985247,0.632716336298257,1.06935099957911,0.592620908190453,-0.537447583796904,0.0590882536149198,-0.512664750645528,-1.55493872270224,-1.92092007472401,-0.875596524073084
"23",17.5465404925623,0.506971565201595,0.513778444945621,0.257688885669582,-0.713519877670574,0.0361956522201495,-0.181743675991784,-0.417866583925591,-1.00167949317442,-0.577064670196453
"24",17.6952609147985,0.749429047580479,0.671001969568411,-0.265378509750391,-0.0987403010100578,-0.0998036056268763,-0.471295676245272,-0.609925828874584,-0.736442819347207,-0.765357252102137
"25",17.6078506100259,0.760521574225812,0.990825194718322,-0.00868041912507445,-0.956755912446543,0.144216865456442,-0.530307100014901,-1.37250155780538,-1.27524928687965,-0.868544221536071
"26",17.729257821532,0.580083547681321,1.13099351678913,-0.23048075512973,-0.822955283749524,-0.205900271483507,-0.64111812601853,-1.48331406974968,-0.596403492310222,-0.410499131100794
"27",17.623730662816,0.742709735359971,0.865459259496888,0.469937660655053,-0.134141920462545,0.0100480130365482,-0.646579908189996,-1.19745470602445,-1.50335060894244,-1.63372774140088
